K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
# DATA_TYPE: EXP, SAR_SETTINGS: {Policy_Type: DEEP_RL_ONBOARD, SAR_Type: Impulse_Micro, SAR_Config: A30_L100}, LEG_SETTINGS: {L_eff: 0.118, Gamma_eff: 30, K_Pitch: 0.4, K_Yaw: 0.4}, 
0,0, 9581.592,-0.351,-27.8,--,--,--, 0.854, 0.537, 0.463, 3.184, 3.22,  29.84, 0.36, 3.15,  30.29,-20.58,False,False,False, 4.39,-0.16, 1.79, 2.79, 0.10, 1.60, 0.00, 0.00, 0.00, 0.85, 20.58,-1.13, 0.05, 0.58, 0.00,-7.80, 497.757,-0.563,-0.360, 0.180, 4.39,-0.10, 1.71, 3.17, 0.00, 1.38, 0.00, 0.00, 1.39,--
0,0, 9581.635,-0.294,-28.9,--,--,--, 0.774, 0.482, 0.409, 3.672, 3.31,  28.96, 0.18, 3.27,  29.43,-21.86,False,False,False, 4.51,-0.16, 1.86, 2.90, 0.09, 1.60, 0.00, 0.00, 0.00, 0.83, 21.86,-0.97,-0.03, 0.23, 0.00,-10.90, 497.757,-0.563,-0.360, 0.180, 4.71,-0.10, 1.87, 3.17, 0.00, 1.47, 0.00, 0.00, 0.39,--
0,0, 9581.679,-0.178,-29.4,--,--,--, 0.695, 0.435, 0.361, 4.281, 3.40,  27.89,-0.85, 3.38,  28.22,-22.19,False,False,False, 4.63,-0.16, 1.92, 3.00, 0.08, 1.59, 0.00, 0.00, 0.00, 0.81, 22.19,-0.81, 0.03,-0.06, 0.00,-13.90, 428.644,-0.424, 0.111, 0.139, 4.71,-0.10, 1.87, 3.17, 0.00, 1.47, 0.00, 0.00, 0.39,--
0,0, 9581.729,-0.175,-42.3,--,--,--, 0.617, 0.401, 0.324, 5.023, 3.49,  25.57,-1.25, 3.46,  26.40,-22.02,False,False,False, 4.83,-0.17, 2.01, 3.15, 0.07, 1.51, 0.00, 0.00, 0.00, 0.43, 22.02,-0.56,-0.12,-0.25, 0.00,-5.20, 428.644,-0.424, 0.111, 0.139, 5.03,-0.10, 1.99, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9581.770,-0.010,-57.0,--,--,--, 0.543, 0.371, 0.290, 5.927, 3.55,  24.07,-1.09, 3.54,  24.43,-21.37,False,False,False, 4.96,-0.17, 2.07, 3.24, 0.06, 1.45, 0.00, 0.00, 0.00, 0.06, 21.37,-0.31,-0.10,-0.55, 0.00,-0.80, 452.701,-0.265, 0.015, 0.130, 5.03,-0.10, 1.99, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9581.829, 0.145,-73.5,--,--,--, 0.473, 0.338, 0.254, 7.033, 3.64,  22.21,-0.67, 3.61,  22.77,-18.96,False,False,False, 5.17,-0.17, 2.15, 3.37, 0.04, 1.38, 0.00, 0.00, 0.00,-0.26, 18.96,-0.37,-0.11,-1.18, 0.00,-19.00, 452.701,-0.265, 0.015, 0.130, 5.34,-0.10, 2.14, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9581.878, 0.473,-89.7,--,--,--, 0.406, 0.300, 0.213, 8.429, 3.70,  21.37,-0.25, 3.68,  21.55,-16.23,False,False,False, 5.31,-0.17, 2.21, 3.44, 0.03, 1.35, 0.00, 0.00, 0.00,-0.58, 16.23,-0.40,-0.18,-1.42, 0.00,-6.80, 0.000, 0.000,-3.340, 0.000, 5.34,-0.10, 2.14, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9581.929, 0.561,-90.0,--,--,--, 0.341, 0.258, 0.169, 10.252, 3.71,  19.87,-3.31, 3.74,  20.67,-10.16,True,False,False, 5.53,-0.18, 2.28, 3.49, 0.01, 1.26, 0.00, 0.00, 0.00,-1.09, 10.16,-0.26,-0.15,-3.87, 0.00,-68.20, 0.000, 0.000,-3.340, 0.000, 5.66,-0.10, 2.29, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9581.991, 0.593,-90.0,--,--,--, 0.281, 0.247, 0.143, 12.293, 3.53,  15.49,-3.68, 3.65,  18.21, 12.07,True,False,False, 5.78,-0.19, 2.36, 3.40,-0.01, 0.94, 0.00, 0.00, 0.00,-1.89,-12.07, 0.20,-0.27,-8.59, 0.00,-80.90, 0.000, 0.000,-3.340, 0.000, 5.66,-0.10, 2.29, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.034, 0.597,-90.0,--,--,--, 0.233, 0.268, 0.133, 14.548, 3.45,  11.92,-4.27, 3.51,  14.34, 28.51,True,False,False, 5.90,-0.19, 2.38, 3.38,-0.04, 0.71, 0.00, 0.00, 0.00,-2.11,-28.51, 0.70,-0.53,-11.80, 0.00,-66.30, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
