K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
0,0, 8042.088, 1.000,0.0,--,--,--, 1.699, 0.000,-5.000, 2.123, 3.61,   0.27, 1.67, 3.61,  -0.65, -3.79,False,False,False, 1.93,-0.14, 0.90, 3.61, 0.10, 0.02, 0.00, 0.00, 0.00,-0.48, 3.79,-4.78, 0.12,-1.53, 0.00, 14.60, 499.490,-0.018,-0.921, 0.470, 1.88,-0.10, 0.98, 3.27, 0.00, 0.00, 1.38, 0.00, 0.00,--
0,0, 8042.138,-1.000,-0.8,--,--,--, 1.701, 5.000, 5.000, 2.118, 3.58,   1.18, 1.46, 3.61,   0.51, -0.46,False,False,False, 2.08,-0.14, 0.90, 3.58, 0.10, 0.07, 0.00, 0.00, 0.00,-0.46, 0.46,-4.92, 0.08,-1.12, 0.00, 12.70, 459.123, 0.004, 0.230, 0.473, 2.28,-0.10, 0.98, 3.39, 0.00, 0.00, 0.88, 0.00, 0.00,--
0,0, 8042.188,-1.000,-0.8,--,--,--, 1.700, 5.000, 5.000, 2.094, 3.51,   2.24, 0.81, 3.56,   1.62,  2.56,False,False,False, 2.30,-0.14, 0.90, 3.50, 0.10, 0.14, 0.00, 0.00, 0.00,-0.43,-2.56,-5.07, 0.00,-0.36, 0.00, 12.70, 459.123, 0.004, 0.230, 0.473, 2.28,-0.10, 0.98, 3.39, 0.00, 0.00, 0.88, 0.00, 0.00,--
0,0, 8042.229,-1.000,-0.9,--,--,--, 1.695, 5.000, 5.000, 2.057, 3.44,   2.57, 0.35, 3.49,   2.37,  3.19,False,False,False, 2.44,-0.14, 0.91, 3.43, 0.11, 0.15, 0.00, 0.00, 0.00,-0.30,-3.19,-5.07, 0.06, 0.13, 0.00, 10.80, 411.315, 0.001, 0.175, 0.471, 2.73,-0.10, 0.98, 3.45, 0.00, 0.00, 0.38, 0.00, 0.00,--
0,0, 8042.288, 1.000,-0.9,--,--,--, 1.688, 5.000, 5.000, 2.014, 3.34,   2.69,-0.17, 3.41,   2.70,  1.91,False,False,False, 2.65,-0.14, 0.92, 3.34, 0.11, 0.16, 0.00, 0.00, 0.00,-0.08,-1.91,-5.08, 0.07, 0.85, 0.00, 8.90, 411.315, 0.001, 0.175, 0.471, 2.73,-0.10, 0.98, 3.45, 0.00, 0.00, 0.38, 0.00, 0.00,--
0,0, 8042.334, 1.000,-1.0,--,--,--, 1.682, 5.000, 5.000, 1.979, 3.29,   2.51,-1.08, 3.34,   2.69, -0.01,False,False,False, 2.79,-0.13, 0.92, 3.29, 0.11, 0.14, 0.00, 0.00, 0.00, 0.32, 0.01,-5.08, 0.16, 1.05, 0.00,-7.50, 334.964,-0.004,-2.035, 0.450, 2.76,-0.10, 0.92, 3.46, 0.00, 0.00, 0.00, 0.00, 0.24,--
0,0, 8042.390,-1.000,-1.2,--,--,--, 1.676, 5.000, 5.000, 1.945, 3.21,   0.89,-1.42, 3.27,   2.12, -2.11,False,False,False, 2.99,-0.13, 0.93, 3.21, 0.11, 0.05, 0.00, 0.00, 0.00, 1.04, 2.11,-4.74, 0.23,-0.12, 0.00,-18.30, 334.964,-0.004,-2.035, 0.450, 2.76,-0.10, 0.92, 3.46, 0.00, 0.00, 0.00, 0.00, 0.24,--
0,0, 8042.429,-1.000,-1.2,--,--,--, 1.673, 5.000, 5.000, 1.907, 3.16,  -0.18,-0.45, 3.19,   0.57, -1.64,False,False,False, 3.12,-0.13, 0.93, 3.15, 0.10,-0.01, 0.00, 0.00, 0.00, 1.33, 1.64,-4.42, 0.22,-0.59, 0.00,-9.40, 446.891,-0.826,-2.198, 0.367, 3.11,-0.10, 0.93, 3.46, 0.00, 0.08, 0.00, 0.00, 1.24,--
0,0, 8042.489, 1.000,-90.0,--,--,--, 1.674, 0.000,-5.000, 1.872, 3.09,  -0.30, 1.05, 3.14,  -0.46,  0.42,False,False,False, 3.31,-0.12, 0.92, 3.09, 0.09,-0.02, 0.00, 0.00, 0.00, 1.73,-0.42,-3.81, 0.01,-0.50, 0.00, 3.70, 446.891,-0.826,-2.198, 0.367, 3.11,-0.10, 0.93, 3.46, 0.00, 0.08, 0.00, 0.00, 1.24,--
0,0, 8042.528,-1.000,-90.0,--,--,--, 1.676, 0.000,-5.000, 1.837, 3.04,   0.64, 2.20, 3.08,  -0.17,  1.38,False,False,False, 3.44,-0.12, 0.92, 3.04, 0.08, 0.03, 0.00, 0.00, 0.00, 1.70,-1.38,-3.35,-0.10,-0.19, 0.00, 12.80, 544.750,-0.034,-1.756, 0.319, 3.45,-0.10, 0.94, 3.46, 0.00, 0.25, 0.00, 0.00, 2.24,--
0,0, 8042.588,-1.000,-1.2,--,--,--, 1.674, 5.000, 5.000, 1.795, 2.94,   3.49, 3.04, 3.01,   1.43,  1.71,False,False,False, 3.62,-0.12, 0.93, 2.94, 0.06, 0.18, 0.00, 0.00, 0.00, 1.55,-1.71,-2.72,-0.12, 0.10, 0.00,-5.00, 544.750,-0.034,-1.756, 0.319, 3.45,-0.10, 0.94, 3.46, 0.00, 0.25, 0.00, 0.00, 2.24,--
0,0, 8042.628,-1.000,-0.6,--,--,--, 1.652, 4.439, 4.122, 1.713, 2.88,   6.00, 3.47, 2.86,   7.49,  1.24,False,False,False, 3.74,-0.12, 0.94, 2.87, 0.05, 0.30, 0.00, 0.00, 0.00, 1.40,-1.24,-2.39,-0.12, 0.44, 0.00, 12.60, 611.825,-0.106,-2.806, 0.312, 3.80,-0.10, 0.98, 3.46, 0.00, 0.52, 0.00, 0.00, 3.24,--
0,0, 8042.688,-1.000,-0.6,--,--,--, 1.652, 4.439, 4.122, 1.713, 2.82,  10.77, 4.18, 2.86,   7.49, -0.50,False,False,False, 3.92,-0.12, 0.96, 2.77, 0.04, 0.53, 0.00, 0.00, 0.00, 1.44, 0.50,-2.06,-0.09, 0.72, 0.00, 8.90, 611.825,-0.106,-2.806, 0.312, 3.80,-0.10, 0.98, 3.46, 0.00, 0.52, 0.00, 0.00, 3.24,--
0,0, 8042.728,-1.000,-3.3,--,--,--, 1.595, 1.972, 1.826, 1.695, 2.81,  14.60, 5.07, 2.82,  16.65, -2.24,False,False,False, 4.03,-0.13, 0.99, 2.72, 0.03, 0.71, 0.00, 0.00, 0.00, 1.31, 2.24,-1.88,-0.20, 0.80, 0.00, 3.40, 666.463, 0.051, 2.695, 0.367, 4.15,-0.10, 1.05, 3.46, 0.00, 0.90, 0.00, 0.00, 4.00,--
0,0, 8042.788,-1.000,-3.3,--,--,--, 1.595, 1.972, 1.826, 1.695, 2.86,  20.46, 5.23, 2.82,  16.65, -4.93,False,False,False, 4.20,-0.13, 1.04, 2.68, 0.02, 1.00, 0.00, 0.00, 0.00, 1.03, 4.93,-1.86,-0.02, 0.84, 0.00, 2.00, 666.463, 0.051, 2.695, 0.367, 4.15,-0.10, 1.05, 3.46, 0.00, 0.90, 0.00, 0.00, 4.00,--
0,0, 8042.839, 1.000,-6.3,--,--,--, 1.549, 1.474, 1.361, 1.725, 2.93,  24.33, 5.79, 2.87,  21.46, -6.84,False,False,False, 4.31,-0.13, 1.08, 2.67, 0.02, 1.21, 0.00, 0.00, 0.00, 0.91, 6.84,-2.01,-0.16, 0.83, 0.00,-3.20, 764.934,-0.275, 1.062, 0.420, 4.49,-0.10, 1.25, 3.46, 0.00, 1.29, 0.00, 0.00, 3.76,--
0,0, 8042.885,-0.815,-15.9,--,--,--, 1.490, 1.127, 1.037, 1.793, 3.12,  30.54, 5.37, 2.98,  26.33, -9.22,False,False,False, 4.47,-0.14, 1.17, 2.69, 0.03, 1.59, 0.00, 0.00, 0.00, 0.67, 9.22,-2.33,-0.14, 0.62, 0.00, 1.70, 764.934,-0.275, 1.062, 0.420, 4.49,-0.10, 1.25, 3.46, 0.00, 1.29, 0.00, 0.00, 3.76,--
0,0, 8042.930,-0.603,-34.3,--,--,--, 1.330, 0.712, 0.649, 2.084, 3.27,  33.05, 4.19, 3.34, -31.60,-10.65,False,False,False, 4.59,-0.14, 1.23, 2.74, 0.03, 1.79, 0.00, 0.00, 0.00, 0.39, 10.65,-2.51,-0.15, 0.66, 0.00, 3.80, 618.247,-0.088, 2.764, 0.497, 4.84,-0.10, 1.34, 3.46, 0.00, 1.62, 0.00, 0.00, 2.76,--
0,0, 8042.988,-0.603,-34.3,--,--,--, 1.330, 0.712, 0.649, 2.084, 3.46,  34.86, 2.30, 3.34, -31.60,-13.51,False,False,False, 4.76,-0.14, 1.34, 2.84, 0.04, 1.98, 0.00, 0.00, 0.00,-0.10, 13.51,-3.21,-0.23, 1.02, 0.00, 8.30, 618.247,-0.088, 2.764, 0.497, 4.84,-0.10, 1.34, 3.46, 0.00, 1.62, 0.00, 0.00, 2.76,--
0,0, 8043.031,-0.557,-38.0,--,--,--, 1.234, 0.617, 0.558, 2.315, 3.55,  35.05, 0.90, 3.49, -30.57,-15.74,False,False,False, 4.88,-0.14, 1.43, 2.91, 0.06, 2.04, 0.00, 0.00, 0.00,-0.46, 15.74,-3.59,-0.10, 1.09, 0.00, 2.80, 530.479, 0.239, 0.131, 0.515, 5.19,-0.10, 1.51, 3.46, 0.00, 1.84, 0.00, 0.00, 1.76,--
0,0, 8043.089,-0.423,-38.1,--,--,--, 1.133, 0.551, 0.494, 2.596, 3.67,  34.36, 0.36, 3.59, -30.62,-19.43,False,False,False, 5.07,-0.14, 1.55, 3.03, 0.07, 2.07, 0.00, 0.00, 0.00,-0.61, 19.43,-3.97,-0.05, 0.95, 0.00, 0.80, 530.479, 0.239, 0.131, 0.515, 5.19,-0.10, 1.51, 3.46, 0.00, 1.84, 0.00, 0.00, 1.76,--
0,0, 8043.134,-0.362,-37.3,--,--,--, 1.030, 0.497, 0.440, 2.967, 3.77,  33.61, 0.78, 3.69, -31.43,-21.20,False,False,False, 5.20,-0.15, 1.63, 3.14, 0.09, 2.08, 0.00, 0.00, 0.00,-0.67, 21.20,-4.16, 0.10, 0.46, 0.00,-15.10, 533.333, 0.019,-1.292, 0.496, 5.53,-0.10, 1.73, 3.46, 0.00, 1.97, 0.00, 0.00, 0.76,--
0,0, 8043.190,-0.303,-36.5,--,--,--, 0.927, 0.442, 0.386, 3.447, 3.93,  32.58, 0.57, 3.82, -32.28,-22.19,False,False,False, 5.41,-0.15, 1.76, 3.31, 0.11, 2.12, 0.00, 0.00, 0.00,-0.14, 22.19,-4.23, 0.18,-0.16, 0.00,-6.80, 533.333, 0.019,-1.292, 0.496, 5.53,-0.10, 1.73, 3.46, 0.00, 1.97, 0.00, 0.00, 0.76,--
0,0, 8043.228,-0.177,-34.7,--,--,--, 0.822, 0.387, 0.332, 4.059, 4.02,  31.97,-0.62, 3.96,  32.43,-21.39,False,False,False, 5.55,-0.15, 1.84, 3.41, 0.12, 2.13, 0.00, 0.00, 0.00, 0.17, 21.39,-4.33, 0.14,-0.53, 0.00,-6.80, 395.923,-0.155, 2.014, 0.482, 5.88,-0.10, 1.87, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.288, 0.376,-78.4,--,--,--, 0.615, 0.306, 0.247, 5.805, 4.09,  29.76,-2.14, 4.10,  29.34,-19.63,True,False,False, 5.77,-0.15, 1.96, 3.55, 0.10, 2.03, 0.00, 0.00, 0.00, 0.47, 19.63,-4.59,-0.02,-0.53, 0.00, 0.20, 395.923,-0.155, 2.014, 0.482, 5.88,-0.10, 1.87, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.325, 0.376,-78.4,--,--,--, 0.615, 0.306, 0.247, 5.805, 4.10,  28.18,-3.24, 4.10,  29.34,-18.51,True,False,False, 5.92,-0.15, 2.04, 3.62, 0.09, 1.94, 0.00, 0.00, 0.00, 0.45, 18.51,-4.75, 0.10,-1.03, 0.00,-31.20, 0.000, 0.000,-3.340, 0.000, 6.23,-0.10, 2.07, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.389, 0.553,-89.0,--,--,--, 0.434, 0.267, 0.195, 8.363, 4.00,  24.74,-4.05, 3.98,  24.06,-11.45,True,False,False, 6.15,-0.16, 2.15, 3.63, 0.06, 1.67, 0.00, 0.00, 0.00, 0.05, 11.45,-5.26,-0.02,-4.43, 0.00,-58.60, 0.000, 0.000,-3.340, 0.000, 6.23,-0.10, 2.07, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.553,-89.0,--,--,--, 0.434, 0.267, 0.195, 8.363, 3.91,  21.88,-4.30, 3.98,  24.06, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
0,0, 8043.427, 0.556,-89.9,--,--,--, 0.362, 0.272, 0.183, 9.983, 3.91,  21.88,-4.30, 3.86,  20.18, -0.27,True,False,False, 6.30,-0.16, 2.21, 3.63, 0.05, 1.46, 0.00, 0.00, 0.00,-0.94, 0.27,-5.71,-0.06,-7.13, 0.00,-71.40, 0.000, 0.000,-3.340, 0.000, 6.57,-0.10, 2.27, 3.46, 0.00, 2.00, 0.00, 0.00, 0.00,--
